13950,2015-12-04 23:10:51.807+00,2015-12-07 18:43:54.246+00,-76.980317,38.908005,-76.980233,38.907959
17991,2015-12-04 23:10:51.807+00,2015-12-07 18:33:01.95+00,-77.010701,38.9623707,-77.010967,38.9626965
15059,2015-12-04 23:10:51.807+00,2015-12-07 18:41:51.106+00,-76.981031,38.903726,-76.980862,38.903986
18421,2015-12-04 23:10:51.807+00,2015-12-07 18:39:40.294+00,-76.985097,38.911702,-76.98482,38.911312
13949,2015-12-04 23:10:51.807+00,2015-12-07 18:44:09.429+00,-76.981723,38.908748,-76.980317,38.908005
1322,2015-12-04 23:10:51.807+00,2015-12-07 18:45:11.905+00,-76.985376,38.909632,-76.982602,38.908445
13278,2015-12-04 23:10:51.807+00,2015-12-07 18:45:27.393+00,-76.985376,38.909632,-76.98584,38.908967
13276,2015-12-04 23:10:51.807+00,2015-12-07 18:45:43.256+00,-76.98584,38.908967,-76.986285,38.908328
11249,2015-12-04 23:10:51.807+00,2015-12-07 18:47:51.653+00,-76.98495,38.905085,-76.984393,38.90588
11090,2015-12-04 23:10:51.807+00,2015-12-07 18:48:58.616+00,-76.987911,38.906001,-76.985124,38.904833
25183,2015-12-04 23:10:51.807+00,2015-12-07 18:51:27.028+00,-76.9787505,38.9072597,-76.9795828,38.9076523
22905,2015-12-04 23:10:51.807+00,2015-12-07 18:52:07.304+00,-76.9787505,38.9072597,-76.9791059,38.9067196
11257,2015-12-04 23:10:51.807+00,2015-12-07 18:53:20.024+00,-76.983507,38.907147,-76.983061,38.907782
19368,2015-12-04 23:10:51.807+00,2015-12-07 18:54:49.871+00,-76.974177,38.913349,-76.974176,38.912594
15376,2015-12-04 23:10:51.807+00,2015-12-07 18:55:55.536+00,-76.972163,38.912594,-76.9704804,38.9121259
4435,2015-12-04 23:10:51.807+00,2015-12-07 18:56:45.043+00,-76.98105,38.90688,-76.980269,38.906546
20622,2015-12-04 23:10:51.807+00,2015-12-07 18:58:16.78+00,-76.981711,38.904319,-76.980862,38.903986
15061,2015-12-04 23:10:51.807+00,2015-12-07 18:58:35.2+00,-76.980862,38.903986,-76.980585,38.904405
13121,2015-12-04 23:10:51.807+00,2015-12-07 18:59:04.724+00,-76.980585,38.904405,-76.97899,38.904371
13122,2015-12-04 23:10:51.807+00,2015-12-07 18:59:40.677+00,-76.97899,38.904371,-76.976219,38.904366
13122,2015-12-04 23:10:51.807+00,2015-12-07 18:59:40.675+00,-76.97899,38.904371,-76.976219,38.904366
13083,2015-12-04 23:10:51.807+00,2015-12-07 19:02:13.411+00,-76.9777021,38.9164256,-76.97707,38.91583
881,2015-12-04 23:10:51.807+00,2015-12-07 19:02:52.821+00,-76.97707,38.91583,-76.979248,38.916259
881,2015-12-04 23:10:51.807+00,2015-12-07 19:02:52.819+00,-76.97707,38.91583,-76.979248,38.916259
11337,2015-12-04 23:10:51.807+00,2015-12-07 19:04:05.557+00,-76.987496,38.907924,-76.986781,38.907617
11338,2015-12-04 23:10:51.807+00,2015-12-07 19:04:34.111+00,-76.986781,38.907617,-76.984994,38.906137
11342,2015-12-04 23:10:51.807+00,2015-12-07 19:05:25.815+00,-76.984994,38.906137,-76.984393,38.90588
26858,2015-12-04 23:10:51.807+00,2015-12-07 19:09:35.875+00,-76.9762371,38.9126177,-76.975656,38.913408
13084,2015-12-04 23:10:51.807+00,2015-12-07 19:10:28.642+00,-76.97707,38.91583,-76.9751017,38.9140934
24593,2015-12-04 23:10:51.807+00,2015-12-07 19:10:59.418+00,-76.9751017,38.9140934,-76.9741823,38.9140819
20074,2015-12-04 23:10:51.807+00,2015-12-07 19:12:03.196+00,-76.98105,38.90688,-76.980317,38.908005
13949,2015-12-04 23:10:51.807+00,2015-12-07 19:12:19.617+00,-76.981723,38.908748,-76.980317,38.908005
159,2015-12-04 23:10:51.807+00,2015-12-07 19:13:29.328+00,-77.028488,38.9661403,-77.028562,38.9664
5952,2015-12-04 23:10:51.807+00,2015-12-07 19:13:53.195+00,-76.9832876,38.912438,-76.9825752,38.9120144
26852,2015-12-04 23:10:51.807+00,2015-12-07 19:14:35.849+00,-76.988284,38.908263,-76.987468,38.908986
20071,2015-12-04 23:10:51.807+00,2015-12-07 19:15:26.778+00,-76.981631,38.905981,-76.981863,38.905622
20073,2015-12-04 23:10:51.807+00,2015-12-07 19:15:41.994+00,-76.981631,38.905981,-76.98105,38.90688
23162,2015-12-04 23:10:51.807+00,2015-12-07 19:16:19.724+00,-76.9783006,38.9168974,-76.9777021,38.9164256
20630,2015-12-04 23:10:51.807+00,2015-12-07 19:17:37.086+00,-76.980269,38.906546,-76.9796288,38.9075306
26661,2015-12-04 23:10:51.807+00,2015-12-07 19:18:26.981+00,-76.975656,38.913408,-76.9751017,38.9140934
26853,2015-12-04 23:10:51.807+00,2015-12-07 19:20:26.619+00,-76.982207,38.913631,-76.980274,38.915343
13280,2015-12-04 23:10:51.807+00,2015-12-07 19:21:26.201+00,-76.984992,38.9102,-76.982214,38.909
11090,2015-12-04 23:10:51.807+00,2015-12-07 19:25:16.716+00,-76.987911,38.906001,-76.985124,38.904833
11090,2015-12-04 23:10:51.807+00,2015-12-07 19:25:16.715+00,-76.987911,38.906001,-76.985124,38.904833
20252,2015-12-04 23:10:51.807+00,2015-12-07 19:26:03.642+00,-76.984763,38.903972,-76.984049,38.903668
17001,2015-12-04 23:10:51.807+00,2015-12-07 19:26:18.021+00,-76.984666,38.902739,-76.984049,38.903668
16999,2015-12-04 23:10:51.807+00,2015-12-07 19:26:39.351+00,-76.985306,38.901824,-76.984666,38.902739
20250,2015-12-04 23:10:51.807+00,2015-12-07 19:27:18.129+00,-76.985405,38.903056,-76.984666,38.902739
13258,2015-12-04 23:10:51.807+00,2015-12-07 19:28:29.479+00,-76.98892,38.904559,-76.986138,38.90337
13272,2015-12-04 23:10:51.807+00,2015-12-07 19:34:04.841+00,-76.986781,38.907617,-76.986285,38.908328
19151,2015-12-04 23:10:51.807+00,2015-12-07 19:35:31.229+00,-76.985306,38.901824,-76.984565,38.901508
20056,2015-12-04 23:10:51.807+00,2015-12-07 19:39:12.235+00,-76.985177,38.900648,-76.985664,38.900823
20254,2015-12-04 23:10:51.807+00,2015-12-07 19:40:51.64+00,-76.984763,38.903972,-76.98421,38.904767
20255,2015-12-04 23:10:51.807+00,2015-12-07 19:42:01.986+00,-76.98495,38.905085,-76.98421,38.904767
24964,2015-12-04 23:10:51.807+00,2015-12-07 19:43:46.118+00,-76.9840911,38.9002435,-76.985504,38.900197
13268,2015-12-04 23:10:51.807+00,2015-12-07 19:44:40.451+00,-76.987167,38.907063,-76.984994,38.906137
